IDU,row_spacing,plant_spacing,rmse,points_expected,points_found,area_missing_pct
841220000B0067,2.5,1.2,1.011,670.0,497.0,25.82
841220000B0093,2.2,1.2,1.241,895.0,464.0,48.16
841220000B0097,2.2,1.2,1.17,544.0,304.0,44.12
841220000B0104,2.2,1.2,1.245,349.0,169.0,51.58
841220000B0127,2.0,1.2,1.268,650.0,324.0,50.15
841220000B0139,2.2,1.2,1.261,1343.0,606.0,54.88
841220000B0142,2.1,0.8,1.0,1412.0,1108.0,21.53
841220000B0320,2.1,0.8,1.024,163.0,114.0,30.06
841220000B0327,2.2,1.2,1.251,4459.0,2089.0,53.15
841220000B0389,2.3,1.0,1.035,459.0,342.0,25.49
841220000B0420,2.2,1.0,1.123,763.0,495.0,35.12
841220000B0537,2.4,0.8,0.937,5567.0,4892.0,12.13
841220000B0576,2.4,1.2,1.465,528.0,43.0,91.86
841220000B0717,2.5,1.0,1.147,1567.0,933.0,40.46
841220000B0816,2.3,1.0,1.38,621.0,149.0,76.01
841220000B0944,2.3,0.8,1.033,497.0,408.0,17.91
841220000B1048,2.3,0.8,1.123,4988.0,3494.0,29.95
841220000B1138,2.3,0.8,1.297,2713.0,1154.0,57.46
841220000B1239,2.2,0.8,0.907,5514.0,4946.0,10.3
841220000B1259,2.5,1.2,1.271,830.0,376.0,54.7
841220000B1328,2.0,1.2,1.203,2068.0,1086.0,47.49
841220000B1358,2.3,1.0,1.031,798.0,560.0,29.82
841220000B1482,2.4,1.2,0.85,4.0,3.0,25.0
841220000B1522,2.2,1.0,1.101,665.0,413.0,37.89
841220000B1825,2.3,1.2,1.267,105.0,46.0,56.19
841220000B1843,2.1,0.8,1.007,959.0,685.0,28.57
841220000H0120,2.0,0.8,1.07,2336.0,1667.0,28.64
841220000H0132,2.2,1.0,0.856,503.0,438.0,12.92
841220000H0155,2.0,1.2,1.138,7072.0,4689.0,33.7
841220000H0240,2.3,0.8,1.103,1821.0,1122.0,38.39
841220000H0298,2.3,0.8,1.093,1434.0,1066.0,25.66
841220000H0337,2.3,1.0,1.217,4711.0,2625.0,44.28
841220000H0514,2.0,0.8,1.05,1405.0,1109.0,21.07
841220000H0531,2.4,1.2,1.213,539.0,297.0,44.9
841220000H0548,2.5,1.0,1.184,981.0,602.0,38.63
841220000H0572,2.5,1.2,1.248,3450.0,1863.0,46.0
841220000H0575,1.9,1.2,1.173,237.0,128.0,45.99
841220000H1076,2.0,0.8,0.959,355.0,302.0,14.93
841220000H1091,2.5,0.8,1.229,4060.0,2219.0,45.34
841220000H1282,2.5,0.8,0.439,2.0,2.0,0.0
841220000H1338,2.3,1.2,1.318,1426.0,529.0,62.9
841220000H1393,2.3,1.2,1.114,95.0,62.0,34.74
841220000H1453,2.5,0.8,0.966,1095.0,927.0,15.34
84122000AD0124,2.4,0.8,0.99,4199.0,3699.0,11.91
84122000AE0044,2.1,0.8,1.306,650.0,278.0,57.23
84122000AI0081,2.2,0.8,1.042,7468.0,5590.0,25.15
84122000AS0096,2.3,1.2,1.11,697.0,444.0,36.3
84122000AS0138,2.3,0.8,1.125,247.0,146.0,40.89
84122000AS0170,2.5,1.2,1.296,862.0,364.0,57.77
84122000AS0180,2.3,1.2,1.239,7290.0,3789.0,48.02
84122000AS0209,2.2,0.8,1.114,766.0,532.0,30.55
84122000AS0272,2.3,1.0,1.17,1521.0,864.0,43.2
84122000AS0293,2.1,1.0,1.005,619.0,499.0,19.39
84122000AS0295,2.4,0.8,0.984,125.0,100.0,20.0
84122000AT0072,2.1,1.0,1.111,3195.0,2216.0,30.64
84122000AT0093,2.3,1.2,1.339,1217.0,384.0,68.45
84122000AT0301,2.4,0.8,1.196,1690.0,975.0,42.31
84122000AV0029,2.4,0.8,1.324,1016.0,337.0,66.83
84122000BR0016,2.3,0.8,1.281,17391.0,7745.0,55.47
84122000CB0115,2.0,0.8,1.13,8844.0,6234.0,29.51
841240000A0311,2.3,0.8,1.224,8760.0,4612.0,47.35
841260000A0061,1.7,0.8,1.134,1998.0,1392.0,30.33
841260000A0064,2.2,1.2,1.252,1848.0,966.0,47.73
841260000A0066,2.1,1.2,1.089,888.0,606.0,31.76
841260000A0206,2.2,0.8,0.923,866.0,687.0,20.67
841260000A0369,2.2,0.8,0.963,750.0,561.0,25.2
841260000A0476,2.5,0.8,0.868,3398.0,2909.0,14.39
841260000A0586,1.9,0.9,0.991,8472.0,7348.0,13.27
841260000A0783,1.8,0.8,1.02,10892.0,8865.0,18.61
841260000B0147,1.9,0.8,1.106,110357.0,78332.0,29.02
841260000B0171,2.3,0.8,1.013,371.0,260.0,29.92
841260000B0175,2.3,0.8,1.051,13290.0,10429.0,21.53
841260000B0257,2.1,1.2,1.3,1045.0,416.0,60.19
841260000B0315,2.1,0.9,1.134,2666.0,1922.0,27.91
841260000B0332,2.2,0.8,1.186,1562.0,962.0,38.41
841260000B0366,2.1,0.8,0.97,4453.0,3818.0,14.26
841260000B0413,2.1,0.9,1.092,1513.0,941.0,37.81
841260000B0440,2.3,0.8,1.041,1324.0,1048.0,20.85
841260000B0536,2.2,0.9,1.354,5159.0,1628.0,68.44
841260000C0013,2.5,1.2,1.374,2711.0,740.0,72.7
841260000C0025,2.5,0.8,1.48,2976.0,138.0,95.36
841260000C0049,2.5,0.8,0.96,7233.0,6535.0,9.65
841260000C0125,2.4,1.1,1.184,3371.0,2103.0,37.61
841260000C0311,2.0,1.0,1.1,2594.0,1835.0,29.26
841260000D0222,2.4,1.0,1.277,8668.0,4151.0,52.11
841260000D0250,1.6,0.8,1.156,5377.0,3369.0,37.34
841260000E0306,2.1,1.0,0.958,496.0,378.0,23.79
841260000E0386,2.1,0.8,1.036,1154.0,887.0,23.14
841260000E0422,2.4,1.2,1.191,215.0,132.0,38.6
841260000E0446,2.2,0.8,1.091,4576.0,3168.0,30.77
841260000E0501,2.0,0.8,1.21,2214.0,1306.0,41.01
841260000E0538,2.2,0.8,1.097,859.0,617.0,28.17
841260000E0687,2.3,0.8,1.182,285.0,171.0,40.0
841260000E0731,2.3,0.8,1.326,2171.0,767.0,64.67
841260000E0766,2.1,0.8,1.113,202.0,134.0,33.66
841260000E0774,2.1,0.8,1.093,3506.0,2520.0,28.12
841260000E0792,2.5,1.2,1.099,93.0,68.0,26.88
841260000E1165,1.4,0.8,1.053,11599.0,8972.0,22.65
841260000E1169,2.5,0.8,1.031,11810.0,9248.0,21.69
841260000E1575,2.4,0.8,1.045,3703.0,2879.0,22.25
841260000E1627,2.2,0.8,1.178,3895.0,2314.0,40.59
841260000F0121,2.0,0.8,0.887,840.0,678.0,19.29
841260000F0141,2.3,0.8,1.118,7341.0,5073.0,30.89
841260000F0164,2.5,0.8,1.474,1364.0,91.0,93.33
841260000F0171,2.5,0.9,0.969,765.0,658.0,13.99
841260000F0177,1.9,1.2,1.277,2203.0,1094.0,50.34
841260000F0193,2.3,1.2,1.043,570.0,413.0,27.54
841260000F0243,2.1,0.8,1.119,3559.0,2477.0,30.4
841260000F0251,2.1,1.0,1.085,1008.0,706.0,29.96
841260000F0295,2.0,0.8,1.046,1119.0,808.0,27.79
841260000F0321,1.4,0.8,1.012,11007.0,9478.0,13.89
841260000F0347,2.1,0.9,0.987,1026.0,785.0,23.49
841260000F0463,2.2,1.2,1.156,928.0,525.0,43.43
841260000F0511,2.0,0.8,1.077,2621.0,1943.0,25.87
841260000F0641,2.1,0.8,1.081,1251.0,867.0,30.7
841260000F0645,2.1,0.9,1.075,915.0,707.0,22.73
841260000F0649,2.0,0.9,1.336,820.0,237.0,71.1
841260000F0670,2.3,0.9,0.915,2334.0,2103.0,9.9
841260000F0689,2.3,0.9,1.057,639.0,467.0,26.92
841260000F0766,2.5,1.0,1.131,579.0,409.0,29.36
841260000F0780,2.1,1.2,1.14,666.0,436.0,34.53
841260000F0909,2.1,1.0,1.061,3079.0,2334.0,24.2
841260000F0939,1.9,1.0,1.361,784.0,223.0,71.56
841260000F1000,2.3,0.8,1.018,1597.0,1297.0,18.79
841260000F1073,2.2,1.0,1.03,297.0,211.0,28.96
841260000F1097,2.3,1.2,1.006,109.0,90.0,17.43
841260000F1223,1.0,0.8,0.868,2646.0,2415.0,8.73
841260000F1298,2.0,1.1,1.066,270.0,197.0,27.04
841260000F1315,,,,,,
841260000F1362,2.1,0.8,1.043,2541.0,1985.0,21.88
841260000F1473,2.2,1.1,1.088,936.0,670.0,28.42
841260000F1552,2.5,0.8,1.069,1365.0,1057.0,22.56
841260000F1675,2.0,0.8,1.356,365.0,109.0,70.14
841260000F1682,2.2,0.9,1.034,4397.0,3339.0,24.06
841260000F1911,2.1,1.1,0.999,269.0,192.0,28.62
841260000F2063,1.7,0.8,1.221,4316.0,2251.0,47.85
841270000B0241,2.5,0.8,0.994,2789.0,2119.0,24.02
841270000B0411,2.5,0.8,1.045,4074.0,3210.0,21.21
841270000C0430,2.5,1.2,1.3,113.0,48.0,57.52
841270000C0489,2.2,0.9,1.277,1054.0,427.0,59.49
841270000C0495,2.2,1.1,1.044,1108.0,798.0,27.98
841270000C0572,2.2,0.9,1.008,2205.0,1824.0,17.28
841270000C0597,2.0,0.9,1.153,951.0,638.0,32.91
841270000C0601,2.1,0.8,1.197,661.0,364.0,44.93
841270000C0605,2.2,0.8,1.051,2661.0,2061.0,22.55
841270000D0312,2.1,1.2,1.169,1395.0,893.0,35.99
841270000D0317,2.4,1.2,1.463,1854.0,164.0,91.15
841270000D0345,2.2,0.8,0.915,3609.0,3043.0,15.68
841270000D0487,2.0,1.1,1.042,498.0,368.0,26.1
841270000D0518,1.9,0.8,0.748,2556.0,2406.0,5.87
841270000D0534,2.1,0.8,0.849,943.0,828.0,12.2
841270000D0655,2.0,1.2,1.249,2207.0,1003.0,54.55
841270000D0753,2.3,0.9,1.031,75.0,60.0,20.0
841270000D0874,2.5,1.0,1.1,1766.0,1314.0,25.59
841270000D0898,1.6,0.8,0.891,2533.0,2387.0,5.76
841270000D0929,2.0,1.1,1.164,1187.0,666.0,43.89
841270000D1196,2.4,0.8,1.057,4014.0,3116.0,22.37
841270000E0583,2.2,0.8,0.761,801.0,757.0,5.49
841270000F0506,1.7,0.8,1.075,1649.0,1203.0,27.05
84127000AA0036,1.7,0.8,0.925,5726.0,5250.0,8.31
84127000AB0029,2.5,0.8,1.058,2052.0,1620.0,21.05
84127000AD0023,2.3,0.8,1.077,2729.0,2121.0,22.28
84127000AH0014,1.9,0.9,1.077,2342.0,1833.0,21.73
84127000AK0004,2.4,0.8,1.198,1772.0,1054.0,40.52
84127000AO0041,2.2,0.8,0.996,824.0,646.0,21.6
84127000AP0039,2.3,1.0,1.248,1012.0,525.0,48.12
84127000AS0140,2.2,0.8,1.056,7391.0,5889.0,20.32
84127000AX0098,2.2,0.8,0.904,1072.0,920.0,14.18
84127000AX0105,2.3,1.2,1.195,2931.0,1642.0,43.98
84127000AX0143,2.2,0.8,0.87,2789.0,2499.0,10.4
84127000AX0182,2.3,0.8,0.998,2442.0,1955.0,19.94
84127000BD0037,2.3,1.1,1.376,2655.0,754.0,71.6
84127000BE0034,2.4,1.0,1.326,397.0,148.0,62.72
84129000AA0012,2.1,1.1,1.019,10480.0,8250.0,21.28
84129000AA0079,1.9,0.6,0.962,7230.0,5347.0,26.04
84129000AB0020,1.9,0.5,0.914,5149.0,3812.0,25.97
84129000AB0050,1.8,0.8,1.134,1197.0,838.0,29.99
84129000AC0007,2.2,0.9,1.033,1158.0,967.0,16.49
84129000AD0011,2.0,0.6,1.132,6642.0,4262.0,35.83
84129000AD0088,2.4,0.5,0.995,578.0,490.0,15.22
84129000AH0355,2.2,0.7,1.275,4634.0,1906.0,58.87
84129000AM0054,2.2,0.6,1.119,1069.0,726.0,32.09
84129000AV0012,1.8,0.6,1.114,1765.0,1226.0,30.54
84129000AV0015,1.9,0.7,1.1,3719.0,2922.0,21.43
84129000AV0036,2.1,1.1,1.35,654.0,207.0,68.35
84129000AV0049,2.2,0.5,0.958,77100.0,66366.0,13.92
84129000AX0065,2.5,0.7,1.171,11986.0,7568.0,36.86
84129000BH0013,2.2,0.6,0.94,635.0,506.0,20.31
84129000BH0015,2.5,0.6,1.087,1738.0,1185.0,31.82
84129000BI0007,2.3,0.5,1.106,613.0,396.0,35.4
84129000BL0256,2.3,0.6,0.85,9330.0,7451.0,20.14
84129000BR0051,1.6,0.8,1.238,1281.0,721.0,43.72
84129000BR0138,2.4,0.5,0.883,1355.0,1287.0,5.02
84129000BS0005,2.0,0.8,1.183,3600.0,2222.0,38.28
84129000EA0043,2.3,1.2,1.409,67.0,11.0,83.58
841300000A0345,2.5,0.9,1.194,7436.0,4507.0,39.39
841300000A0352,2.5,0.9,0.973,355.0,300.0,15.49
841300000A0360,1.0,0.9,1.106,5861.0,4244.0,27.59
841300000A0401,2.2,0.9,1.057,3081.0,2283.0,25.9
841300000A0407,2.2,0.9,1.074,789.0,540.0,31.56
841300000A0540,2.2,0.9,1.048,15892.0,12371.0,22.16
841300000B0084,2.5,0.9,1.165,3116.0,2040.0,34.53
841300000B0087,2.0,0.9,1.182,4212.0,2647.0,37.16
841300000B0132,2.5,0.9,1.136,1693.0,1124.0,33.61
841300000B0165,1.7,0.9,1.146,532.0,367.0,31.02
841300000B0358,2.1,0.9,1.164,1654.0,1095.0,33.8
841300000B0399,2.4,0.9,1.13,3213.0,2231.0,30.56
841300000B0410,2.5,0.9,1.053,1557.0,1253.0,19.52
841300000B0496,2.1,0.9,1.051,1576.0,1164.0,26.14
841300000B0715,2.2,0.9,1.155,3559.0,2419.0,32.03
841300000B0866,2.2,0.9,0.987,2735.0,2102.0,23.14
841300000B0897,2.3,0.9,0.95,875.0,710.0,18.86
841300000B0936,2.4,0.9,1.164,5626.0,3618.0,35.69
841300000B0956,2.5,0.9,1.243,894.0,461.0,48.43
841300000B0983,1.8,0.9,1.167,1246.0,806.0,35.31
841300000B1086,2.5,0.9,1.146,3804.0,2533.0,33.41
841300000B1121,2.4,0.9,1.171,7608.0,4561.0,40.05
841330000A0138,2.3,0.8,1.108,3922.0,2911.0,25.78
841330000A0200,2.1,0.8,1.378,1435.0,412.0,71.29
841330000A0226,2.5,0.8,1.315,8459.0,3564.0,57.87
841330000A0243,2.2,0.8,1.23,3180.0,1882.0,40.82
841330000A0275,1.6,0.8,1.38,7488.0,2108.0,71.85
841330000A0291,2.4,0.8,1.371,3592.0,1079.0,69.96
841330000A0421,1.9,0.8,1.226,4768.0,2757.0,42.18
841330000A0507,2.4,0.8,1.314,855.0,353.0,58.71
841330000A0513,2.1,0.8,1.305,2662.0,1155.0,56.61
841330000A0516,2.2,0.8,1.326,3771.0,1506.0,60.06
841330000A0518,1.8,0.8,1.403,4747.0,1124.0,76.32
841330000A0526,2.5,0.8,1.269,2671.0,1338.0,49.91
841330000A0551,2.5,0.8,1.209,2819.0,1721.0,38.95
841330000A0632,2.4,0.8,1.204,4876.0,2748.0,43.64
841330000A0634,2.5,0.8,1.201,840.0,417.0,50.36
841330000A1051,2.4,0.8,1.391,5930.0,1526.0,74.27
841330000A1455,1.8,0.8,1.309,8047.0,3526.0,56.18
841330000B0349,2.4,0.9,1.256,5696.0,2999.0,47.35
841330000B0382,2.5,0.8,1.261,725.0,341.0,52.97
841330000B0554,1.7,0.8,1.193,14686.0,9015.0,38.62
841330000B0757,2.1,0.8,1.299,1423.0,664.0,53.34
841330000B0803,2.4,0.8,1.171,1535.0,981.0,36.09
841330000B0894,1.4,0.8,1.15,5584.0,3993.0,28.49
841330000B0963,2.5,0.8,1.233,10874.0,6106.0,43.85
841330000B1112,1.5,0.8,1.256,11650.0,5989.0,48.59
841330000B1507,2.5,0.8,1.395,6329.0,1644.0,74.02
841330000C0015,2.5,0.8,1.392,2076.0,518.0,75.05
841330000C0288,2.3,0.8,1.412,6754.0,1496.0,77.85
841330000C0292,2.5,0.8,1.393,3852.0,856.0,77.78
841330000C0542,1.9,0.8,1.315,2916.0,1178.0,59.6
841330000C0552,1.9,0.8,1.298,1645.0,745.0,54.71
841330000C0553,2.4,0.8,1.374,2087.0,620.0,70.29
841330000C0585,1.7,0.8,1.266,2550.0,1243.0,51.25
841330000C0647,1.9,0.9,1.346,723.0,226.0,68.74
841330000C0986,2.3,0.8,1.354,1298.0,402.0,69.03
841330000D0148,2.5,0.8,1.282,1304.0,533.0,59.13
841330000F0181,2.5,0.8,1.2,5528.0,3134.0,43.31
841330000F0183,2.4,0.8,1.209,1841.0,938.0,49.05
841330000F0184,2.5,0.8,1.141,1378.0,1010.0,26.71
841330000F0381,2.5,0.8,1.394,2225.0,486.0,78.16
841330000F0418,2.2,0.8,1.379,2899.0,801.0,72.37
841330000F0437,1.6,0.9,1.399,2921.0,743.0,74.56
841330000F0439,1.8,0.8,1.364,3249.0,1058.0,67.44
841330000F0478,1.8,1.0,1.381,906.0,252.0,72.19
841330000F0482,2.5,0.8,1.196,949.0,503.0,47.0
841330000F0495,2.4,0.8,1.371,438.0,121.0,72.37
841330000F0566,2.3,0.8,1.247,2601.0,1436.0,44.79
841330000F0572,2.5,0.8,1.33,953.0,306.0,67.89
841330000F0771,2.5,0.8,1.106,779.0,493.0,36.71
841330000F0810,1.6,0.8,1.207,4052.0,2371.0,41.49
841330000F0910,1.7,0.8,1.264,1408.0,726.0,48.44
841330000F1397,2.5,0.8,1.3,118.0,52.0,55.93
841330000G0054,2.4,0.8,1.267,2371.0,1201.0,49.35
841330000G0090,2.4,0.8,1.325,2757.0,1107.0,59.85
841330000G0092,2.4,0.8,1.211,1317.0,747.0,43.28
841330000G0097,2.5,0.8,1.319,5882.0,2010.0,65.83
841330000G0108,2.5,0.8,1.309,12701.0,5371.0,57.71
841330000G0135,2.4,0.8,1.318,3345.0,1405.0,58.0
841330000G0159,2.5,0.8,1.15,4950.0,2843.0,42.57
841330000G0172,1.9,0.9,1.231,367.0,198.0,46.05
841330000G0241,1.6,0.8,1.328,2429.0,957.0,60.6
841330000G0252,2.5,0.8,1.409,1391.0,271.0,80.52
841330000G0253,2.5,0.8,1.248,638.0,304.0,52.35
841330000G0570,2.3,0.8,1.448,653.0,82.0,87.44
841330000G0835,2.4,0.8,1.228,4215.0,2053.0,51.29
841330000G0855,1.6,0.8,0.967,2824.0,2438.0,13.67
841330000G0861,,,,,,
841330000G1121,2.5,0.8,1.262,5617.0,2937.0,47.71
841330000G1440,1.9,0.8,1.192,9434.0,6055.0,35.82
841330000G1561,1.3,0.8,1.347,12486.0,4298.0,65.58
841340000A0017,2.4,0.8,0.863,1155.0,1031.0,10.74
841340000A0226,2.5,1.2,1.173,1364.0,918.0,32.7
841340000A0285,2.2,0.8,0.864,9357.0,7923.0,15.33
841340000A0287,2.4,0.8,0.869,2607.0,2286.0,12.31
841340000A0318,2.5,0.8,0.79,2252.0,2127.0,5.55
841340000A0322,2.3,0.8,0.783,1239.0,1145.0,7.59
841340000A0459,2.0,0.9,0.816,24.0,21.0,12.5
841340000A0496,2.2,1.2,1.253,863.0,456.0,47.16
841340000A0537,2.4,1.1,1.09,2381.0,1724.0,27.59
841340000B0018,2.0,0.8,1.061,6276.0,4954.0,21.06
841340000B0055,1.3,0.9,1.186,28012.0,17659.0,36.96
841340000B0109,2.3,0.8,0.982,1932.0,1434.0,25.78
841340000B0186,2.3,1.1,1.126,695.0,439.0,36.83
841340000B0311,2.5,1.1,1.08,1446.0,988.0,31.67
841340000B0479,2.1,1.0,0.851,362.0,325.0,10.22
841340000B0806,2.3,1.2,1.094,5332.0,4097.0,23.16
841340000C0061,2.2,1.2,1.278,1628.0,670.0,58.85
841340000C0133,1.5,0.8,1.019,1651.0,1367.0,17.2
841340000C0237,2.1,0.8,0.989,2674.0,2146.0,19.75
841340000C0306,2.3,1.1,0.984,1250.0,1106.0,11.52
841340000C0322,2.2,1.0,0.993,2202.0,1729.0,21.48
841340000C0378,2.4,0.8,1.107,9653.0,5893.0,38.95
841340000C0469,2.1,1.1,1.214,107296.0,67755.0,36.85
841340000C0605,2.4,0.9,1.043,13501.0,11015.0,18.41
841340000C0614,1.7,0.8,1.104,12823.0,9602.0,25.12
841340000C0630,2.4,1.2,1.249,12101.0,6553.0,45.85
841340000C0665,1.9,1.2,1.407,15.0,4.0,73.33
841340000C0666,2.3,1.1,1.06,12279.0,8821.0,28.16
841340000D0055,2.5,0.9,0.771,144.0,136.0,5.56
841340000D0094,1.9,0.8,1.125,87508.0,60209.0,31.2
841340000D0135,2.4,0.9,1.14,9611.0,6863.0,28.59
841340000D0157,2.5,0.8,1.26,2485.0,1113.0,55.21
841340000D0210,2.2,0.8,1.002,41114.0,35021.0,14.82
841340000D0247,2.4,1.2,1.074,55.0,39.0,29.09
841340000D0293,2.3,1.0,1.318,761.0,323.0,57.56
841340000D0296,2.1,1.2,1.266,719.0,347.0,51.74
841340000D0325,2.2,0.8,1.067,10405.0,7478.0,28.13
841340000E0004,2.2,0.9,1.012,633.0,464.0,26.7
841340000E0100,2.2,0.9,1.012,9707.0,7798.0,19.67
841340000E0102,2.1,0.8,0.748,1505.0,1378.0,8.44
841340000E0105,2.5,0.8,1.15,3005.0,1855.0,38.27
841340000E0173,2.2,0.8,1.022,1583.0,1105.0,30.2
841340000E0174,2.3,0.8,1.063,467.0,319.0,31.69
841340000E0359,2.4,0.8,1.296,3926.0,1748.0,55.48
841340000E0373,1.7,0.8,1.145,9899.0,6716.0,32.15
841340000E0406,1.9,0.9,1.111,2865.0,2051.0,28.41
84134000ZA0015,2.4,1.2,1.124,10895.0,8174.0,24.97
84134000ZA0051,2.3,0.8,0.988,14037.0,12113.0,13.71
84134000ZB0056,2.5,0.8,1.149,28155.0,19566.0,30.51
84135000AD0023,2.2,0.9,1.113,2592.0,1899.0,26.74
84135000AD0029,2.5,1.2,1.199,9515.0,5700.0,40.09
84135000AE0071,2.5,1.2,1.326,2731.0,1053.0,61.44
84135000AE0076,2.4,0.8,1.109,6038.0,4570.0,24.31
84135000AK0036,2.4,1.1,1.33,1048.0,335.0,68.03
84135000AR0064,1.9,1.0,1.191,907.0,523.0,42.34
84135000BE0007,1.9,0.8,1.052,3057.0,2198.0,28.1
84135000BE0014,2.4,0.8,1.032,5351.0,4164.0,22.18
84135000BP0062,2.0,1.0,0.87,2385.0,2085.0,12.58
841360000A0121,2.5,1.2,1.117,230.0,169.0,26.52
841360000A0131,1.2,1.0,1.322,702.0,268.0,61.82
841360000A0157,2.2,1.0,0.897,2701.0,2308.0,14.55
841360000A0254,2.4,1.0,1.314,4151.0,1606.0,61.31
841360000A0292,2.2,1.2,1.175,4280.0,2367.0,44.7
841360000A0331,2.3,1.2,1.032,467.0,363.0,22.27
841360000A0376,2.3,0.8,1.176,5033.0,3087.0,38.66
841360000A0437,2.5,0.8,1.037,1482.0,1177.0,20.58
841360000A0467,1.8,1.2,1.114,168.0,122.0,27.38
841360000A0494,2.3,0.8,0.933,1902.0,1605.0,15.62
841360000A0533,2.5,1.2,1.218,736.0,412.0,44.02
841360000A0671,2.4,0.8,0.883,1296.0,1118.0,13.73
841360000A0723,2.0,0.8,0.993,852.0,728.0,14.55
841360000A0762,2.3,1.2,1.197,784.0,434.0,44.64
841360000A0775,2.3,1.2,1.278,543.0,216.0,60.22
841360000A0839,2.4,1.0,1.185,542.0,340.0,37.27
841360000A0902,1.6,0.8,1.11,218.0,155.0,28.9
841360000A1095,2.2,1.2,1.228,183.0,90.0,50.82
841360000A1152,2.1,0.8,0.965,708.0,536.0,24.29
841360000B0089,1.7,1.0,1.239,2176.0,1174.0,46.05
841360000B0110,2.3,0.8,1.049,5366.0,4159.0,22.49
841360000B0195,2.5,1.0,1.201,3209.0,1964.0,38.8
841360000B0246,2.2,1.2,1.147,699.0,464.0,33.62
841360000B0277,2.2,1.0,1.239,328.0,171.0,47.87
841360000B0306,2.4,1.0,1.179,305.0,184.0,39.67
841360000B0332,1.9,1.2,1.286,1191.0,565.0,52.56
841360000B0397,2.1,1.0,1.311,2420.0,971.0,59.88
841360000B0414,2.5,1.2,1.366,635.0,173.0,72.76
841360000B0465,2.5,0.8,1.154,1682.0,1123.0,33.23
841360000B0544,2.2,0.8,0.951,2730.0,2239.0,17.99
841360000B0547,2.4,1.2,1.115,546.0,422.0,22.71
841360000B0635,1.7,0.8,1.111,248.0,170.0,31.45
841360000B0645,2.3,1.2,1.132,1484.0,995.0,32.95
841360000B0817,2.4,1.2,1.37,104.0,29.0,72.12
841360000B0822,2.4,1.2,1.152,334.0,211.0,36.83
841360000B0883,2.0,1.2,1.307,421.0,180.0,57.24
841360000B0884,2.2,1.2,1.144,1131.0,701.0,38.02
841360000B1145,2.0,1.0,0.905,99.0,90.0,9.09
841360000C0048,1.9,0.8,1.133,2229.0,1472.0,33.96
841360000C0334,2.1,0.8,1.042,2714.0,1994.0,26.53
841360000C0422,2.4,1.0,1.233,3536.0,1856.0,47.51
841360000C0427,1.4,1.0,1.115,6508.0,4518.0,30.58
841360000C0443,2.2,1.0,1.251,335.0,171.0,48.96
841360000C0470,2.4,0.8,1.091,1262.0,887.0,29.71
841360000C0473,1.6,0.8,1.127,4330.0,2901.0,33.0
841360000C0480,2.5,0.8,1.152,473.0,287.0,39.32
841360000C0548,2.1,0.8,1.043,1889.0,1498.0,20.7
841360000C0568,2.3,1.2,1.348,125.0,39.0,68.8
841360000C0725,2.1,1.2,1.208,970.0,590.0,39.18
841360000C0748,2.3,0.8,1.04,698.0,522.0,25.21
841360000C0760,2.1,1.0,1.12,439.0,298.0,32.12
841360000C0805,1.8,1.0,1.163,1078.0,699.0,35.16
841360000C0879,2.1,0.8,0.787,99.0,92.0,7.07
841360000C0944,2.2,0.8,1.107,1385.0,900.0,35.02
841360000C1054,2.4,1.2,1.115,3562.0,2430.0,31.78
841360000C1231,2.5,1.0,1.09,2817.0,2138.0,24.1
841370000A0188,2.5,0.8,1.03,8497.0,7058.0,16.94
841370000A0202,2.0,0.8,1.307,6375.0,2615.0,58.98
841370000A0230,2.3,0.8,1.042,2272.0,1608.0,29.23
841370000A0425,2.2,0.8,1.374,469.0,122.0,73.99
841370000A0441,2.2,1.1,1.091,1845.0,1326.0,28.13
841370000A0568,1.6,0.8,1.136,18968.0,12722.0,32.93
841370000A0793,2.3,1.0,1.235,2347.0,1329.0,43.37
841370000A0830,2.0,1.2,1.231,70.0,39.0,44.29
841370000B0011,2.2,0.8,1.177,3260.0,2038.0,37.48
841370000B0051,1.3,0.8,1.213,5041.0,2950.0,41.48
841370000B0078,2.5,0.8,1.259,2177.0,1047.0,51.91
841370000B0251,2.2,1.2,1.268,4934.0,2439.0,50.57
841370000B0255,2.2,0.8,1.225,1469.0,790.0,46.22
841370000B0359,2.5,0.9,1.065,2410.0,1654.0,31.37
841370000B0382,2.5,0.8,1.024,1778.0,1318.0,25.87
841370000B0395,2.0,0.8,1.04,2363.0,1897.0,19.72
841370000B0621,1.7,0.8,1.083,2614.0,1996.0,23.64
841370000B1036,1.5,0.8,1.385,334.0,80.0,76.05
841370000D0166,2.3,1.2,1.269,1494.0,736.0,50.74
841370000D0214,2.4,1.0,1.127,1065.0,696.0,34.65
841370000D0237,2.1,0.9,0.988,170.0,146.0,14.12
841370000D0407,2.3,1.0,1.045,1885.0,1300.0,31.03
841370000D0411,2.2,1.2,1.167,1983.0,1204.0,39.28
841370000D0632,2.5,0.8,1.008,2178.0,1743.0,19.97
841370000D1009,1.9,1.2,1.393,97.0,26.0,73.2
84137000AB0134,1.5,0.9,1.099,2913.0,2115.0,27.39
84137000AB0187,2.5,0.8,1.073,5575.0,4254.0,23.7
84137000AB0211,2.5,0.8,0.979,1894.0,1493.0,21.17
84137000AB0218,2.0,0.9,0.953,1066.0,933.0,12.48
84137000AB0253,2.4,1.2,1.193,3192.0,1855.0,41.89
84137000AC0105,1.0,0.8,1.028,9891.0,8243.0,16.66
